Age,Gender,self_employed,family_history,work_interfere,no_employees,remote_work,tech_company,benefits,care_options,wellness_program,seek_help,anonymity,leave,mental_health_consequence,phys_health_consequence,coworkers,supervisor,mental_health_interview,phys_health_interview,mental_vs_physical,obs_consequence
0.007299161823506192,0.0,-0.0007417823429449848,-0.0038461100758682386,0.011498624631971946,0.0003967226968777833,-0.0015344351450994644,-0.004920531318022808,0.013339539170670576,-0.000845893353906696,0.0,0.0138680447271574,0.00840121249202136,-0.002632943160819509,0.0,-0.0012934983616147873,0.0,0.019927409529644745,0.0,0.0029270485048772873,-0.0008928124706416296,0.0005895656140509214
-0.0021066188629616685,-0.0019272586584527188,-0.0009148675692306168,0.008680198854120707,-0.02119115291635476,-0.01516682586881587,-0.008530968963557118,-0.007837381251140165,-0.001339708909048002,-0.0048253377851892095,0.0,0.0,-0.014292832066637298,-0.007606692873593685,0.0060759797963164525,-0.020997528601370878,-0.014242821354609702,0.014003236551040056,-0.0006374951604096596,0.0044040058870145615,0.004321160802126758,0.0
-0.0020153217107892188,0.02424407944058972,0.0,0.010285410167788646,0.01057706500260798,-0.00875245162233056,-0.002993032505052593,-0.0054456834958486735,0.018806527825253903,-0.003543702627201613,0.0,0.0270708194120834,-0.006627641393944053,0.0037469529982018714,-0.004170013081363802,-0.001646669200579323,0.003144135823490191,-0.011955356247960361,-0.00044240074898867915,0.0037847909866698254,-0.0058573939579528375,0.0
0.005279065197105175,-0.001140660118387404,-0.0029109223408346242,0.0027125248515826837,0.0008779182423169895,-0.009370044121481805,0.0022678592244602426,-0.005085422816418616,-0.0020967450535407522,0.0,-0.014882574463468645,0.01917317253947356,-0.0032358850800339456,0.0029371888462524347,0.0009334791383232011,-0.0018730131924591421,-0.0006570814195378267,-0.015860455414280623,0.004087797715380289,-0.0028214447206580257,-0.010698035650984143,-0.0035450917488798334
-0.013412058189876718,-0.0020169465905294022,-0.001350596952870992,-0.013891126025457145,0.009130029302329232,-0.004216095358060519,0.008544524455073638,0.04245180943290591,0.017207759409704343,0.0,0.0,-0.03252472279719465,-0.015054717910548276,0.002472765790591429,0.009963481712214724,-0.0013181257861241231,-0.011493722894998393,0.01267964893145434,-0.0005510896487816089,0.004318394597500719,0.0,0.0
-0.010316213164553561,-0.0016259252195683326,0.0,0.003268430431370796,-0.02296744557594261,0.0016369312334181072,0.002086780665405229,-0.0069705140673799815,0.020387863159150775,-0.0004607135494107059,0.0,0.027927393258473317,-0.006572915001521052,0.004187583089526806,0.0007689531699878677,-0.0017889613548157661,0.0025803843821614863,0.0018333252868278187,-0.0004912558953014037,0.0037594000647374615,0.0064951053443530506,0.0
0.005524475000066011,-0.0011500006513079893,0.0007733606105422763,-0.0009163502634027536,-0.006312661091291296,-0.0020538649766841848,0.0033567954919469702,-0.0047654920335902205,-0.0017464281255340163,-0.001124895276152072,-0.0013618585786005868,0.0,0.012847296546240741,0.0,0.0009980895180429783,-0.001493088202210009,-0.0026984567262604685,-0.015046196744338424,0.0,0.0038408570658242302,-0.0007080499763649755,-0.00399446819614155
0.003844157654866117,-0.0019156620310641639,-0.0015241146722769425,-0.00949980857049172,0.009751260220839676,-0.00996206445798232,-0.01645362453835786,-0.006336693778509397,0.015556424082012658,-0.00850630141309785,0.0,0.0009509933644647052,0.03761714982154049,-0.006457317564342653,0.008543439513188936,-0.0009465213811065412,0.0019783993599732604,0.012056529820238405,0.0,-0.010770591297576751,0.0,0.001900490671735644
-0.023930914266233214,-0.0016653038685285077,-0.0007762570128786346,0.003234346724412477,-0.02584364724360694,0.011410832155673598,-0.005216790396043468,-0.008635886081106329,-0.021891367091343403,0.002682893516493443,0.0,0.02934399096672385,-0.011794174684834912,-0.00781992337284792,0.00413304445441138,-0.0015841390858238984,-0.01241445730600733,0.015373105436089406,-0.0004452598190924431,0.004162233743470828,0.0,0.0
-0.004666219431902053,-0.0015544852163203455,0.0,-0.002219208444896645,0.009593705014340245,-0.0033198917446420214,0.003646900719311929,-0.005448789256143762,-0.0014587113747958486,-0.0031351925792191745,-0.00027664629462435266,0.0010172499752495678,0.027308964218973244,0.007945195235398208,0.00036247957924049213,-0.00125262428492018,0.002510914152908247,-0.01420205652636592,0.0,-0.004566743830433891,-0.006938446899801044,0.021014324155596786
