Age,Gender,self_employed,family_history,work_interfere,no_employees,remote_work,tech_company,benefits,care_options,wellness_program,seek_help,anonymity,leave,mental_health_consequence,phys_health_consequence,coworkers,supervisor,mental_health_interview,phys_health_interview,mental_vs_physical,obs_consequence
0.01773469463678987,0.0004088844955048895,0.008918760272540956,0.01996373051062528,-0.016204213923832665,-0.005059163873144403,0.0367877621325245,0.00838107884622578,-0.07621060013364593,0.056806376788234476,0.009219500906754713,-0.0027202406585939763,0.11701278058613135,-0.07932950456869134,0.010337980911542024,0.0041651318055290106,-0.07497511066132505,-0.3027785555114015,-0.00381956083050878,0.14687511021673602,0.012766818529982342,0.0015891209792087413
0.0007080354576487369,0.0044732796208981,-0.005208222193895519,-0.01704425823782653,0.03342240511142814,0.012498086186981302,-0.04850814633236078,0.007343709055633228,0.00274598087350271,0.03353713962280246,0.00933700598015439,0.0015376171195581882,-0.020546240183453454,-0.07629569560863476,-0.021135098979368144,0.052523366916832855,-0.06107562416842649,-0.18955906838456982,-0.0020870292581154247,0.010738586959377133,-0.05418682606835526,0.011450688585203705
-0.005340984592279541,-0.09379296575108578,-0.005992875800369793,-0.05746064948142743,0.01896007385739712,0.026738816042168413,-0.08351048166679584,0.008867401545660757,-0.0855349378085065,0.036007137747481086,0.013664670773981464,0.0030042606727877616,-0.03494597726130291,0.015332513353604955,0.007018119670290533,0.0034182270304670913,0.0065150429623623725,0.18409816413802643,-0.001000809166567722,0.016755684792214693,0.08206129229528607,0.008518119440310473
0.011354574162833198,0.007860707009177154,0.011620032380359718,-0.026675585617579323,0.0,0.05435991483817844,-0.06081659454929471,0.010286991102866766,0.00643514670486818,0.0015772941388512984,0.1710932422818034,0.02913406264872058,-0.04303330509848522,-0.03964770275543053,0.0,0.004723837104675069,0.0831210950650198,0.2288427792414961,0.023104728820116882,-0.06109228315319376,0.09144926266585995,0.016935697965031138
0.015225397279923315,0.0,0.00866155948882278,0.03704009887529098,-0.008311892553526316,-0.0012980512055262572,0.004137542543188051,0.010616007820686654,-0.07432931019398728,0.0,0.008883366439923879,0.07383121272732199,-0.02250581790567699,0.025873439728865556,-0.03953801034822202,0.006424754896557954,-0.09771051503650902,-0.2235009526193341,-0.004520753299247643,0.01959197545642971,0.00919511284614627,0.01529736060518544
-0.012477391128216303,0.0053230592908704855,-0.004192045893570834,-0.021548324452959622,-0.01268996134809923,-0.006501800990782999,0.024631316043042903,0.012371210050142495,-0.08039832160978405,0.0010216139779444106,0.012283779384463817,-0.015359729775987485,-0.034242955901703176,0.012328467338298427,0.0,0.002925880262086941,0.007461281325812183,-0.026110890718473223,-0.002240346725988232,0.01729334270030835,-0.0520913183364774,0.009771484246623885
0.019739300027962897,0.008943598734933791,-0.005404930000009356,0.07819051584725839,-0.024776655458903812,0.014407271279870237,-0.09614261862662009,0.006645887899747696,0.005097962796268417,-0.03140935925269607,0.01921591342197561,0.0023539005150199077,0.09881312852203382,0.0276663397538027,0.0,0.0050811814176184855,0.06525414873901186,0.22390799366419006,0.0,0.11820751935050394,0.010318196827235893,0.016707521859950947
-0.002660374345909423,-0.000669180027579553,0.001352094091018995,0.005873295761684469,-0.01595337490335006,0.0027676065886361825,-0.029638736883498024,-0.0033779724516770854,-0.07922918536637351,0.05407082241803542,-0.06972346619501237,-0.0015915896858182121,0.06136034450874426,-0.09838342602496812,-0.031144473227581456,0.004894135232729688,0.007577085692853415,-0.23667690424528212,-0.0041275883539328906,-0.0627854026298983,0.007696503231221613,0.006927379720287008
-0.001821973807830392,0.003598135509048706,-0.00291394886151511,0.012171782734351738,0.05345325694046279,-0.005123416273829525,-0.05125626244172743,0.010844675549027844,0.08624986370436846,-0.027551585888829642,0.00985312547256695,-0.034337967245178874,-0.018494642775045853,-0.06321163979612877,-0.015811605245407336,0.0012967305613195694,-0.05729777323222107,-0.18211033307536104,-0.004195355257709581,0.011942808642909742,0.009111956870706697,0.009809482587777585
-0.013655874818339409,0.008672509308274567,-0.002979024735547453,0.07175334740421513,0.02749005276951444,0.014172415708837871,0.03473702252802824,0.00790044737758605,0.0028591322388522578,0.042488660869717865,0.019081517867696518,0.002737075946804335,0.10783835586461621,0.15617119487964526,0.0002775013196064102,0.0036341083835291776,0.00876668111679979,0.25336586735703037,0.0,-0.07680122746133822,0.07953005667914331,-0.10962810124694322
0.01446948750031026,0.007704928014784139,-0.004583774433098621,-0.07470533113895805,0.02662191374317691,-0.05200495517348005,0.03630511656915725,-0.08124498935142116,0.004886491415326418,-0.025227987341991845,0.016805967348281728,0.0012099928508826766,0.06634076332442161,0.01900014958337858,-0.0030148942489479375,0.003302116592843581,0.05339978567165053,0.1982417834136079,0.03469825011510025,-0.07109420306686075,0.008737993760939337,0.01590170959894663
-0.0026068204645741666,0.0,0.005876118428759236,-0.011203666833051351,0.015129003788104611,-0.005855920975698092,0.0020838569265608786,0.0003619579236576187,-0.08373368521979668,0.0010484803250503105,0.09169456273017468,-0.07138903354617138,-0.031867890974561275,-0.10156393734999081,0.02860572577456416,0.005563576915619761,0.008590112223244517,-0.25263806225332797,-0.005128802373674857,-0.06420145601120619,-0.0675276917133526,0.012526699565322708
